| %    | Decomp?  | Name                                | Asm Path 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/boss/bo4/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/boss/bo4/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/boss/mar/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/boss/mar/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/boss/rbo3/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/boss/rbo3/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/boss/rbo5/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/boss/rbo5/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/cen/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/cen/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/chi/matchings/ut_create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/chi/matchings/ut_create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/dre/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/dre/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/lib/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/lib/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/mad/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/no0/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/no0/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/no1/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/no1/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/no3/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/no3/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/np3/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/np3/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/nz0/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/nz0/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/rwrp/matchings/rwrp/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/rwrp/matchings/rwrp/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/st0/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/st0/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | true     | CreateEntitiesBelow                 | asm/us/st/wrp/matchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | true     | CreateEntitiesToTheLeft             | asm/us/st/wrp/matchings/create_entity/CreateEntitiesToTheLeft.s 
| 1.00 | false    | CreateEntitiesBelow                 | asm/us/st/no4/nonmatchings/create_entity/CreateEntitiesBelow.s 
| 1.00 | false    | func_us_801CC928                    | asm/us/st/no4/nonmatchings/create_entity/func_us_801CC928.s 
-------------------------------------------------------------------------------
| 1.00 | true     | DestroyEntity                       | asm/us/boss/bo4/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/boss/mar/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/boss/rbo3/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/boss/rbo5/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/ric/matchings/pl_main/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/servant/tt_000/matchings/bat/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/servant/tt_001/matchings/ghost/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/servant/tt_002/matchings/faerie/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/servant/tt_003/matchings/demon/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/servant/tt_004/matchings/servant_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/cen/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/chi/matchings/ut_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/dre/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/lib/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/mad/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/no0/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/no1/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/no3/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/np3/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/nz0/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/rwrp/matchings/wrp/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/sel/matchings/3410C/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/st0/matchings/st_common/DestroyEntity.s 
| 1.00 | true     | DestroyEntity                       | asm/us/st/wrp/matchings/st_common/DestroyEntity.s 
| 1.00 | false    | DestroyEntity                       | asm/us/st/no4/nonmatchings/st_common/DestroyEntity.s 
-------------------------------------------------------------------------------
| 1.00 | true     | MakeExplosions                      | asm/us/boss/bo4/matchings/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/boss/mar/matchings/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/boss/rbo3/matchings/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/boss/rbo5/matchings/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/cen/matchings/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/chi/matchings/en_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/dre/matchings/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/lib/matchings/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/mad/matchings/e_misc/MakeExplosions.s 
| 0.96 | true     | CreateExplosionPuff                 | asm/us/st/no0/matchings/e_explosion_puff_opaque/CreateExplosionPuff.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/no0/matchings/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/no1/matchings/e_misc/MakeExplosions.s 
| 0.96 | true     | CreateExplosionPuff                 | asm/us/st/no3/matchings/e_explosion_puff_opaque/CreateExplosionPuff.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/no3/matchings/e_misc/MakeExplosions.s 
| 0.96 | true     | CreateExplosionPuff                 | asm/us/st/np3/matchings/e_explosion_puff_opaque/CreateExplosionPuff.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/np3/matchings/e_misc/MakeExplosions.s 
| 0.96 | true     | CreateExplosionPuff                 | asm/us/st/nz0/matchings/e_explosion_puff_opaque/CreateExplosionPuff.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/nz0/matchings/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/rwrp/matchings/rwrp/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/st0/matchings/e_misc/MakeExplosions.s 
| 1.00 | true     | MakeExplosions                      | asm/us/st/wrp/matchings/e_misc/MakeExplosions.s 
| 1.00 | false    | MakeExplosions                      | asm/us/st/no4/nonmatchings/e_misc/MakeExplosions.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityRoomForeground                | asm/us/boss/bo4/matchings/e_room_fg/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/boss/mar/matchings/e_room_fg/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/boss/rbo3/matchings/e_room_fg/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/boss/rbo5/matchings/e_room_fg/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/cen/matchings/e_room_fg/EntityRoomForeground.s 
| 0.92 | true     | EntityBackgroundBlock               | asm/us/st/cen/matchings/st_debug/EntityBackgroundBlock.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/chi/matchings/en_room_foreground/EntityRoomForeground.s 
| 0.92 | true     | EntityBackgroundBlock               | asm/us/st/chi/matchings/st_debug/EntityBackgroundBlock.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/dre/matchings/20734/EntityRoomForeground.s 
| 0.92 | true     | EntityUnkId11                       | asm/us/st/dre/matchings/st_debug/EntityUnkId11.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/lib/matchings/e_room_fg/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/no0/matchings/e_room_fg/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/no1/matchings/e_room_fg/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/no3/matchings/4AFF0/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/np3/matchings/e_room_fg/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/nz0/matchings/e_room_fg/EntityRoomForeground.s 
| 0.92 | true     | EntityBackgroundBlock               | asm/us/st/rwrp/matchings/rwrp/st_debug/EntityBackgroundBlock.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/rwrp/matchings/wrp/e_room_fg/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/st0/matchings/e_room_fg/EntityRoomForeground.s 
| 1.00 | true     | EntityRoomForeground                | asm/us/st/wrp/matchings/e_room_fg/EntityRoomForeground.s 
| 0.92 | true     | EntityBackgroundBlock               | asm/us/st/wrp/matchings/st_debug/EntityBackgroundBlock.s 
| 1.00 | false    | EntityRoomForeground                | asm/us/st/no4/nonmatchings/e_room_fg/EntityRoomForeground.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityOlroxDrool                    | asm/us/boss/bo4/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/boss/mar/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/boss/rbo3/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/boss/rbo5/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/cen/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/chi/matchings/en_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/dre/matchings/e_misc/EntityOlroxDrool.s 
| 0.92 | true     | EntityBloodDrips                    | asm/us/st/lib/matchings/e_bloody_zombie/EntityBloodDrips.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/lib/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/mad/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/no0/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/no1/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/no3/matchings/e_misc/EntityOlroxDrool.s 
| 0.92 | true     | EntityBloodDrips                    | asm/us/st/np3/matchings/e_bloody_zombie/EntityBloodDrips.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/np3/matchings/e_misc/EntityOlroxDrool.s 
| 0.92 | true     | EntityBloodDrips                    | asm/us/st/nz0/matchings/e_bloody_zombie/EntityBloodDrips.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/nz0/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/rwrp/matchings/rwrp/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/st0/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | true     | EntityOlroxDrool                    | asm/us/st/wrp/matchings/e_misc/EntityOlroxDrool.s 
| 1.00 | false    | EntityOlroxDrool                    | asm/us/st/no4/nonmatchings/e_misc/EntityOlroxDrool.s 
-------------------------------------------------------------------------------
| 1.00 | true     | CollectDummy                        | asm/us/boss/bo4/matchings/e_collect/CollectDummy.s 
| 1.00 | true     | CollectDummy                        | asm/us/boss/mar/matchings/e_collect/CollectDummy.s 
| 1.00 | true     | CollectDummy                        | asm/us/boss/rbo3/matchings/e_collect/CollectDummy.s 
| 1.00 | true     | CollectDummy                        | asm/us/boss/rbo5/matchings/e_collect/CollectDummy.s 
| 1.00 | true     | CollectDummy                        | asm/us/st/cen/matchings/e_collect/CollectDummy.s 
| 1.00 | true     | CollectDummy                        | asm/us/st/chi/matchings/en_collect/CollectDummy.s 
| 1.00 | true     | CollectDummy                        | asm/us/st/dre/matchings/e_collect/CollectDummy.s 
| 1.00 | true     | CollectDummy                        | asm/us/st/lib/matchings/e_collect/CollectDummy.s 
| 1.00 | true     | CollectDummy                        | asm/us/st/mad/matchings/e_collect/CollectDummy.s 
| 1.00 | true     | UnusedDestroyCurrentEntity          | asm/us/st/mad/matchings/e_collect/UnusedDestroyCurrentEntity.s 
| 1.00 | true     | CollectDummy                        | asm/us/st/no0/matchings/e_collect/CollectDummy.s 
| 1.00 | true     | CollectDummy                        | asm/us/st/no1/matchings/e_collect/CollectDummy.s 
